a47a25fc-aaf3-498f-8df0-1ad5cd6fd10c,"Maroon anemone",,,
5b198388-60aa-4e05-be96-1eeae2da07e2,"Anemone de mer",,,
5b198388-60aa-4e05-be96-1eeae2da07e2,"Snakelocks anemone",,,
5b198388-60aa-4e05-be96-1eeae2da07e2,"Anemona de mar común",,,
ea65c698-c97b-4327-a5e4-e7c0f8840046,"Giant green anemone",,,
f644ab3b-8217-44de-a5e2-9fe7a070e990,"Rock anemone",,,
b888b5ac-2546-48a9-b120-4c9740fe256a,"Giant caribbean anenone",,,
04c0adae-f839-4a2a-8fd1-7bd3aa5bb647,"Anemone dorée",,,
04c0adae-f839-4a2a-8fd1-7bd3aa5bb647,"Golden anemone",,,
04c0adae-f839-4a2a-8fd1-7bd3aa5bb647,"Anemona dorada",,,
25b69c5d-89ac-4930-8a67-e47e1f968e6b,"Williams anemone",,,
f44afb3e-0be3-4ffb-909d-aa30513b617c,"Fernald brooding anemone",,,
92d556f8-56d2-405b-bef1-e010cd99a802,"Sandy anemone",,,
aec96f99-7e36-42e0-bf88-eb0a0e7915c0,"Brooding anemone",,,
02a19235-7c72-480c-b193-2162351fc973,"Fernald brooding anemone",,,
38b97dd0-7228-4324-9acf-1c7d97958b62,"Giant brooding anemone",,,
125de65f-f678-4e8c-a6c5-f594091eab18,"Swimming anemone",,,
c073dcd7-1d9d-4976-a088-f2699f3d1df6,"Cowardly anemone",,,
26e3b2a6-fe6b-4298-b098-0ddb27ee5db8,"Pale anemone",,,
2f94a3c0-f2dd-4754-9c3d-bd027ae6035b,"Ringed anemone",,,
e01d9b0e-5214-40dd-9f1d-b83e423234f5,"Stinging anemone",,,
3a16c156-98f3-43d0-a817-04339478ae00,"Alaskan anemone",,,
ef6be9b6-73c5-4d70-8f11-9c0e280b2622,"San francisco anemone",,,
f0d9ebe8-863e-41fa-ba35-1d1c2e4ee9ee,"Light anemone",,,
6cc02a34-a8cd-4a6b-9fbf-75e955064e0d,"White anemone",,,
cbd32d3b-22a5-479b-8308-2109a28b7e69,"Orange anemone",,,
5fc3780f-9ba5-49a5-ac97-2ac988c544a6,"Sipunculid anemone",,,
21134359-9345-4565-a592-02191efa68d1,"California burrowing anemone",,,
4540f7c2-1a3b-466b-ba2b-87070bee545d,"Prickly anemone",,,
920f04ee-ce16-4822-bb7d-4d289542b03a,"Cryptic burrowing anemone",,,
b5a470af-71c4-4a94-aa66-8d54c26e31e6,"Ten-tentacle burrowing anemone",,,
849ecce2-07f7-4298-a85a-7475fa1ada49,"Giant burrowing anemone",,,
4b1c2f8e-4ff2-4a9d-bcf3-792f49b7d140,"Twelve-tentacle parasitic anemone",,,
81af8f2a-6e3d-47e3-b363-95cc017665de,"Reticulate anemone",,,
3addd935-a9db-4ce8-84a5-a12dbc59cc60,"Anemone du Pagure",,,
3addd935-a9db-4ce8-84a5-a12dbc59cc60,"Hermit anemone",,,
3addd935-a9db-4ce8-84a5-a12dbc59cc60,"Anemona del ermitano",,,
356b5e2b-b4e3-4919-a38b-76e6f3db0f66,"Hermit anemone",,,
e6f3f4d5-1221-44eb-b532-895a73ded5f6,"Rugose anemone",,,
05aa7773-7721-4643-8238-fd0d96929570,"Signet ring anemone",,,
a7bbaf0d-02d7-486a-84a9-b591874cb99c,"Wormy anemone",,,
413a5c19-616a-4b98-8bf0-8470b9f89300,"Tentacle shedding anemone",,,
d885786a-ff65-4613-8e6a-621c3f01dab1,"Pink clonal anemone",,,
4b5897ad-b9be-45fa-9d29-37a2852f4b1a,"Clonal plumose anemone",,,
0f6a1d8e-6b90-4099-897c-bc155dd874d2,"Red beaded anemone",,,
e9cf84a1-5aa7-472a-bdd2-38ff3daa7300,"Sun anemone",,,
377068fd-42d5-4e22-a626-03a9c2fd32c9,"Dead man’s fingers",,,
322c5e10-d239-4d8b-93f5-3dfd0c981e49,"Black sea fan",,,
36f7cd6d-217e-4777-b8d8-d6127a709ef3,"Corky sea finger",,,
1d188dc1-4e26-449f-9e58-04521fed7ac5,"Brown encrusting coral",,,
cec9ece1-eca5-4377-822d-7a2d70bce1c8,"White encrusting soft coral",,,
a7557728-1a94-4c6f-b89e-886273b39f59,"Sea whip",,,
368ef270-3715-4cb8-8ff0-34f5f4433b55,"Common sea fan",,,
162fe28e-dd2e-4d04-9456-4f7d591d4711,"Venus sea fan",,,
a62cbd38-6d8d-4ad5-875c-9d28e9e42f03,"Sea whip",,,
c2863e36-325d-40d2-a981-76c8f363dd07,"Forked sea feather",,,
e44a7c23-cc1e-4045-99e5-fd8036ddfdde,"Smooth sea feather",,,
9dd6be1c-af42-4596-b99e-5a6a0768527f,"Forked sea feather",,,
87893ce9-bbd1-4180-92c7-e1a977442803,"Slimy sea plume",,,
a52c247c-2ac1-4f67-9d41-467e2aa39b84,"Angular sea whip",,,
309fc2f2-f38f-4895-bcfb-0c7d5a34b84e,"Yellow sea whip",,,
20e81d0c-eddf-4797-93a2-606ea32467e4,"Sea strawberry",,,
dfde5b9a-0d58-43ea-8d52-106070001b1c,"Palmer’s eunicea",,,
a42530a3-aab4-48ed-b961-e902afd9f9d1,"Knobby candelabra",,,
fdbe8e9a-b0c7-4136-9926-f626a35e9f86,"Warty eunicea",,,
b5cfc618-f235-41aa-900c-e988dae1cec5,"Knobby candelabra",,,
59f4156c-a97d-493b-9d55-16823c399ee7,"Mammillated eunicea",,,
826e811a-e72e-48b1-9fd2-e60c3417d626,"Knobby candelabra",,,
0e666928-d2c5-43f6-a821-a9c1a78c8dbc,"Bottle-brush coral",,,
14fdc495-a888-456f-9d27-3bff435dc47a,"Tan bushy soft coral",,,
c7015689-09bf-424c-b930-4e44fe1afce6,"Black sea rod",,,
87dd947f-b331-4cb2-af2b-5f5fb3f7ffe4,"Sea rod",,,
65a9467d-3910-4634-91dc-ee607613550a,"Gray plexaurella",,,
586c3e38-29a9-40e8-a7ec-7209fb40ecfb,"Double-forked plexaurella",,,
1fd04b1b-859c-4cf0-9459-ec21adc6551b,"False plexaura",,,
004e0667-9dcc-40bc-b373-6df12106c6d3,"Deepwater coral",,,
558348c1-c412-4fb0-869e-b4fe865cdfa9,"Dry sea feather",,,
a5a5ef18-d1fe-4d8b-b69f-b7915ca9f2a7,"Organ-pipe coral",,,
09ee6234-e828-453b-8d4a-bbd7c3b6d8e8,"Jewel anemone",,,
ea078459-cb62-4cd1-b8ce-3b9595f239f1,"False coral",,,
7ecfd372-1eb5-43ca-9680-7b9e0d8b83c0,"Blue coral",,,
c8102b8f-99da-4c3b-a441-4337322816c2,"Slender sea pen",,,
057e66df-9b70-4c84-bfd6-44168187c063,"Elkhorn coral",,,
f433cbea-990e-45be-a9d7-62af9308cd7f,"Fused staghorn coral",,,
96271225-d122-4b51-9a49-98dcef339aaa,"Staghorn coral",,,
